Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
5480;Apartamento;Tijuca;2;1;1;60;2200.0;694.0;47.0;36.67;Apartamento
5481;Apartamento;Penha;1;0;0;50;900.0;250.0;0.0;18.0;Apartamento
5482;Apartamento;Barra da Tijuca;2;2;1;80;4000.0;1721.0;311.0;50.0;Apartamento
5484;Apartamento;Jacarepaguá;1;1;1;42;1200.0;720.0;30.0;28.57;Apartamento
5486;Apartamento;Recreio dos Bandeirantes;2;2;1;70;2200.0;1280.0;3200.0;31.43;Apartamento
5487;Apartamento;Barra da Tijuca;2;1;1;70;3240.0;950.0;0.0;46.29;Apartamento
5488;Apartamento;Barra da Tijuca;4;2;1;166;7500.0;2200.0;6650.0;45.18;Apartamento
5489;Apartamento;Recreio dos Bandeirantes;2;1;1;84;2150.0;430.0;0.0;25.6;Apartamento
5490;Apartamento;Tijuca;2;1;1;70;2000.0;600.0;75.0;28.57;Apartamento
5491;Apartamento;Ipanema;2;1;1;77;3600.0;1360.0;0.0;46.75;Apartamento
5492;Apartamento;Laranjeiras;3;0;0;90;3000.0;1000.0;23.0;33.33;Apartamento
5493;Apartamento;Barra da Tijuca;3;1;1;90;1900.0;1200.0;98.0;21.11;Apartamento
5494;Apartamento;Copacabana;3;1;0;122;2700.0;1402.0;187.0;22.13;Apartamento
5495;Apartamento;Vila Valqueire;3;1;1;92;1800.0;355.0;0.0;19.57;Apartamento
5496;Apartamento;Ipanema;3;1;1;150;6000.0;1580.0;470.0;40.0;Apartamento
5497;Apartamento;Jacarepaguá;2;1;1;131;2500.0;1000.0;180.0;19.08;Apartamento
5499;Apartamento;Engenho de Dentro;2;1;1;73;1200.0;731.0;13.0;16.44;Apartamento
5501;Apartamento;Flamengo;2;1;1;70;2800.0;1350.0;220.0;40.0;Apartamento
5502;Apartamento;Ipanema;2;2;0;75;5000.0;2505.0;320.0;66.67;Apartamento
5504;Apartamento;Recreio dos Bandeirantes;3;1;2;70;1800.0;1095.0;0.0;25.71;Apartamento
5506;Apartamento;Leblon;2;0;1;55;3750.0;1000.0;140.0;68.18;Apartamento
5507;Apartamento;Barra da Tijuca;2;1;1;75;1550.0;790.0;0.0;20.67;Apartamento
5509;Apartamento;Tijuca;2;1;0;90;2800.0;800.0;70.0;31.11;Apartamento
5510;Apartamento;Barra da Tijuca;2;1;1;85;2200.0;1150.0;255.0;25.88;Apartamento
5511;Apartamento;Botafogo;1;1;1;45;2600.0;1100.0;180.0;57.78;Apartamento
5512;Apartamento;Copacabana;3;0;1;156;2500.0;984.0;248.0;16.03;Apartamento
5515;Apartamento;Quintino Bocaiúva;2;1;0;55;600.0;360.0;0.0;10.91;Apartamento
5516;Apartamento;Botafogo;2;1;1;89;3200.0;780.0;181.0;35.96;Apartamento
5517;Apartamento;Botafogo;1;0;0;34;1200.0;506.0;54.0;35.29;Apartamento
5518;Apartamento;Recreio dos Bandeirantes;2;1;2;95;1800.0;764.0;95.0;18.95;Apartamento
5519;Apartamento;Flamengo;3;1;1;140;3000.0;2500.0;370.0;21.43;Apartamento
5520;Apartamento;Gávea;4;1;1;229;4000.0;3162.0;447.0;17.47;Apartamento
5521;Apartamento;Botafogo;2;1;2;84;4650.0;1130.0;260.0;55.36;Apartamento
5523;Apartamento;Cachambi;2;1;1;70;1750.0;556.0;77.0;25.0;Apartamento
5524;Apartamento;Barra da Tijuca;1;1;0;73;1500.0;1200.0;237.0;20.55;Apartamento
5525;Apartamento;Grajaú;2;1;1;75;1200.0;840.0;71.0;16.0;Apartamento
5527;Apartamento;Barra da Tijuca;4;4;4;310;8000.0;2150.0;1038.0;25.81;Apartamento
5528;Apartamento;Leblon;2;1;1;80;3600.0;1125.0;0.0;45.0;Apartamento
5529;Apartamento;Humaitá;1;1;0;34;2500.0;333.0;0.0;73.53;Apartamento
5530;Apartamento;Leblon;3;1;1;130;5250.0;1360.0;430.0;40.38;Apartamento
5531;Apartamento;Recreio dos Bandeirantes;2;1;2;80;1300.0;1033.0;140.0;16.25;Apartamento
5533;Apartamento;Copacabana;2;0;0;71;2800.0;855.0;136.0;39.44;Apartamento
5534;Apartamento;Barra da Tijuca;3;0;1;98;3300.0;1100.0;90.0;33.67;Apartamento
5537;Apartamento;Tijuca;1;0;0;50;1200.0;600.0;48.0;24.0;Apartamento
5538;Apartamento;Ipanema;4;3;1;175;7500.0;1550.0;0.0;42.86;Apartamento
5539;Apartamento;Copacabana;2;1;0;61;2500.0;877.0;132.0;40.98;Apartamento
5540;Apartamento;Grajaú;2;1;1;70;1300.0;1000.0;90.0;18.57;Apartamento
5541;Apartamento;Copacabana;3;0;1;90;2350.0;1237.0;123.0;26.11;Apartamento
5542;Apartamento;Maracanã;2;0;0;78;1900.0;768.0;79.0;24.36;Apartamento
5543;Apartamento;Laranjeiras;2;1;2;63;2700.0;934.0;0.0;42.86;Apartamento
5544;Apartamento;Barra da Tijuca;3;0;2;212;5500.0;1200.0;682.0;25.94;Apartamento
5545;Apartamento;Andaraí;1;0;0;40;1000.0;340.0;190.0;25.0;Apartamento
5546;Apartamento;Leblon;4;2;2;160;7000.0;1900.0;733.0;43.75;Apartamento
5547;Apartamento;Recreio dos Bandeirantes;3;2;1;90;1600.0;1276.0;200.0;17.78;Apartamento
5549;Apartamento;Tijuca;3;2;0;126;2000.0;550.0;1100.0;15.87;Apartamento
5550;Apartamento;Barra da Tijuca;2;1;1;75;2300.0;816.0;224.0;30.67;Apartamento
5551;Apartamento;Todos os Santos;1;1;1;48;1000.0;490.0;0.0;20.83;Apartamento
5553;Apartamento;Recreio dos Bandeirantes;2;1;1;97;1900.0;1100.0;140.0;19.59;Apartamento
5554;Apartamento;Méier;2;0;0;59;1100.0;681.0;0.0;18.64;Apartamento
5556;Apartamento;São Conrado;2;1;1;100;3000.0;830.0;360.0;30.0;Apartamento
5557;Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1250.0;550.0;39.29;Apartamento
5559;Apartamento;Recreio dos Bandeirantes;3;2;2;300;4200.0;1236.0;3327.0;14.0;Apartamento
5560;Apartamento;Recreio dos Bandeirantes;3;2;2;180;2600.0;900.0;442.0;14.44;Apartamento
5561;Apartamento;Copacabana;3;2;1;156;3900.0;1650.0;2804.0;25.0;Apartamento
5562;Apartamento;Leme;2;0;0;75;2400.0;878.0;0.0;32.0;Apartamento
5563;Apartamento;Laranjeiras;3;0;1;147;4500.0;1290.0;226.0;30.61;Apartamento
5564;Apartamento;Campo Grande;4;2;1;180;3000.0;900.0;0.0;16.67;Apartamento
5566;Apartamento;Copacabana;2;0;0;64;2200.0;780.0;144.0;34.38;Apartamento
5569;Apartamento;Barra da Tijuca;3;1;1;70;1800.0;700.0;60.0;25.71;Apartamento
5570;Apartamento;Copacabana;2;1;1;115;3800.0;1150.0;235.0;33.04;Apartamento
5571;Apartamento;Barra da Tijuca;1;1;0;84;2000.0;1300.0;0.0;23.81;Apartamento
5572;Apartamento;Cachambi;2;1;1;75;1300.0;300.0;37.0;17.33;Apartamento
5576;Apartamento;Copacabana;4;1;1;150;4800.0;1907.0;263.0;32.0;Apartamento
5577;Apartamento;Leblon;2;1;0;82;3500.0;1120.0;0.0;42.68;Apartamento
5578;Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1400.0;0.0;24.44;Apartamento
5579;Apartamento;Leblon;2;0;0;75;3900.0;462.0;159.0;52.0;Apartamento
5580;Apartamento;Engenho de Dentro;1;0;0;30;300.0;50.0;0.0;10.0;Apartamento
5581;Apartamento;Vila da Penha;2;0;0;50;900.0;200.0;0.0;18.0;Apartamento
5582;Apartamento;Ipanema;3;1;0;100;6000.0;1583.0;280.0;60.0;Apartamento
5583;Apartamento;Barra da Tijuca;1;1;1;39;1500.0;439.0;0.0;38.46;Apartamento
5585;Apartamento;Ipanema;3;1;1;152;7400.0;1720.0;553.0;48.68;Apartamento
5587;Apartamento;Campo Grande;3;1;0;65;700.0;330.0;0.0;10.77;Apartamento
5588;Apartamento;Recreio dos Bandeirantes;3;2;2;92;1650.0;900.0;0.0;17.93;Apartamento
5589;Apartamento;São Conrado;3;2;1;150;4000.0;1600.0;455.0;26.67;Apartamento
5590;Apartamento;Botafogo;3;1;1;101;5100.0;1340.0;341.0;50.5;Apartamento
5591;Apartamento;Vila Isabel;2;0;0;65;1650.0;200.0;52.0;25.38;Apartamento
5592;Apartamento;Leblon;2;1;1;82;3500.0;1120.0;389.0;42.68;Apartamento
5594;Apartamento;Recreio dos Bandeirantes;3;1;1;97;2650.0;875.0;205.0;27.32;Apartamento
5595;Apartamento;Copacabana;3;1;0;120;3500.0;1500.0;1200.0;29.17;Apartamento
5596;Apartamento;Lagoa;3;1;1;137;5500.0;1350.0;0.0;40.15;Apartamento
5598;Apartamento;Jardim Botânico;4;2;1;160;4500.0;2437.0;436.0;28.12;Apartamento
5599;Apartamento;Leblon;3;1;0;155;7000.0;2650.0;550.0;45.16;Apartamento
5601;Apartamento;Barra da Tijuca;4;3;2;237;7000.0;3400.0;580.0;29.54;Apartamento
5602;Apartamento;Ipanema;2;0;1;86;4500.0;760.0;260.0;52.33;Apartamento
5603;Apartamento;Tijuca;3;2;1;116;3500.0;1210.0;317.0;30.17;Apartamento
5604;Apartamento;Jacarepaguá;1;0;0;30;550.0;18.0;8.0;18.33;Apartamento
5606;Apartamento;Ipanema;3;1;1;100;3000.0;1340.0;160.0;30.0;Apartamento
5607;Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1800.0;700.0;39.29;Apartamento
5609;Apartamento;Tijuca;3;0;1;75;2300.0;600.0;150.0;30.67;Apartamento
5610;Apartamento;Recreio dos Bandeirantes;4;3;3;246;3500.0;920.0;5118.0;14.23;Apartamento
5611;Apartamento;Recreio dos Bandeirantes;3;1;1;103;1700.0;1322.0;0.0;16.5;Apartamento
5613;Apartamento;Barra da Tijuca;1;1;1;73;1300.0;1015.0;149.0;17.81;Apartamento
5614;Apartamento;Ipanema;2;1;0;80;3600.0;1200.0;0.0;45.0;Apartamento
5615;Apartamento;Ipanema;3;2;1;130;5400.0;1600.0;530.0;41.54;Apartamento
5616;Apartamento;Barra da Tijuca;2;1;1;77;1200.0;1277.0;0.0;15.58;Apartamento
5618;Apartamento;Pechincha;2;0;0;53;1200.0;520.0;60.0;22.64;Apartamento
5619;Apartamento;Leblon;2;1;1;70;6000.0;2055.0;230.0;85.71;Apartamento
5620;Apartamento;Méier;2;0;0;49;1200.0;532.0;35.0;24.49;Apartamento
5621;Apartamento;Leblon;2;1;0;108;5000.0;1081.0;280.0;46.3;Apartamento
5622;Apartamento;Barra da Tijuca;2;1;1;70;3000.0;1000.0;500.0;42.86;Apartamento
5623;Apartamento;Copacabana;1;0;0;28;1100.0;450.0;54.0;39.29;Apartamento
5624;Apartamento;Ipanema;3;1;1;140;7500.0;1300.0;300.0;53.57;Apartamento
5625;Apartamento;Penha Circular;2;1;0;75;1300.0;490.0;0.0;17.33;Apartamento
5626;Apartamento;Recreio dos Bandeirantes;2;1;1;120;2000.0;1600.0;3500.0;16.67;Apartamento
5627;Apartamento;Tijuca;3;1;1;99;1800.0;710.0;0.0;18.18;Apartamento
5630;Apartamento;Bonsucesso;2;0;0;100;900.0;484.0;0.0;9.0;Apartamento
5631;Apartamento;São Cristóvão;2;1;0;65;1100.0;379.0;0.0;16.92;Apartamento
5632;Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0;13.37;Apartamento
5633;Apartamento;Ipanema;2;1;0;70;3000.0;900.0;205.0;42.86;Apartamento
5635;Apartamento;Catete;2;1;0;71;2200.0;725.0;109.0;30.99;Apartamento
5636;Apartamento;Pechincha;3;1;0;86;1000.0;670.0;84.0;11.63;Apartamento
5637;Apartamento;Barra da Tijuca;3;2;3;170;9000.0;1600.0;547.0;52.94;Apartamento
5638;Apartamento;Santa Teresa;2;1;0;80;1500.0;738.0;230.0;18.75;Apartamento
5639;Apartamento;Praça da Bandeira;1;0;0;38;1200.0;128.0;25.0;31.58;Apartamento
5641;Apartamento;Barra da Tijuca;3;2;2;148;4200.0;1800.0;600.0;28.38;Apartamento
5642;Apartamento;Botafogo;2;1;0;70;2600.0;700.0;0.0;37.14;Apartamento
5644;Apartamento;Barra da Tijuca;2;2;1;90;2800.0;1000.0;100.0;31.11;Apartamento
5648;Apartamento;Botafogo;1;0;0;40;2300.0;402.0;0.0;57.5;Apartamento
5649;Apartamento;Flamengo;3;1;2;160;3900.0;900.0;220.0;24.38;Apartamento
5650;Apartamento;Lagoa;3;1;1;135;4100.0;1734.0;623.0;30.37;Apartamento
5651;Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1800.0;0.0;24.17;Apartamento
5652;Apartamento;Tijuca;3;0;1;110;2500.0;700.0;150.0;22.73;Apartamento
5653;Apartamento;Flamengo;2;0;0;75;3800.0;700.0;150.0;50.67;Apartamento
5654;Apartamento;Flamengo;4;2;1;300;5500.0;2500.0;0.0;18.33;Apartamento
5655;Apartamento;Ipanema;3;1;1;100;3300.0;1192.0;171.0;33.0;Apartamento
5656;Apartamento;Botafogo;3;1;0;115;3100.0;800.0;100.0;26.96;Apartamento
5657;Apartamento;Barra da Tijuca;2;1;1;89;3500.0;1015.0;0.0;39.33;Apartamento
5658;Apartamento;Copacabana;3;0;1;107;3100.0;780.0;210.0;28.97;Apartamento
5659;Apartamento;Barra da Tijuca;3;3;3;300;5000.0;1980.0;595.0;16.67;Apartamento
5660;Apartamento;Anil;2;1;1;55;1500.0;550.0;0.0;27.27;Apartamento
5661;Apartamento;Leblon;4;2;1;145;8500.0;1960.0;360.0;58.62;Apartamento
5662;Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1200.0;450.0;10.0;20.0;Apartamento
5663;Apartamento;Botafogo;2;1;1;64;3800.0;980.0;210.0;59.38;Apartamento
5664;Apartamento;Lagoa;3;2;2;300;7900.0;2650.0;0.0;26.33;Apartamento
5666;Apartamento;Recreio dos Bandeirantes;3;2;2;225;3000.0;790.0;0.0;13.33;Apartamento
5668;Apartamento;Leblon;2;1;1;82;3300.0;1020.0;270.0;40.24;Apartamento
5670;Apartamento;Copacabana;4;1;2;230;4500.0;1400.0;250.0;19.57;Apartamento
5671;Apartamento;Botafogo;3;0;0;146;3000.0;850.0;0.0;20.55;Apartamento
5672;Apartamento;Leblon;3;3;1;166;8500.0;3500.0;500.0;51.2;Apartamento
5673;Apartamento;Barra da Tijuca;2;1;1;74;2600.0;1330.0;220.0;35.14;Apartamento
5674;Apartamento;Recreio dos Bandeirantes;3;3;1;111;1700.0;904.0;0.0;15.32;Apartamento
5675;Apartamento;Copacabana;2;0;0;80;2200.0;680.0;173.0;27.5;Apartamento
5676;Apartamento;Vila Isabel;2;1;0;75;1500.0;460.0;90.0;20.0;Apartamento
5677;Apartamento;Flamengo;1;0;0;30;1400.0;370.0;0.0;46.67;Apartamento
5678;Apartamento;Botafogo;1;0;0;60;2200.0;645.0;1100.0;36.67;Apartamento
5679;Apartamento;Botafogo;3;1;1;108;2800.0;1160.0;236.0;25.93;Apartamento
5683;Apartamento;Flamengo;3;1;1;152;3800.0;1338.0;0.0;25.0;Apartamento
5684;Apartamento;Botafogo;2;1;1;64;3350.0;917.0;152.0;52.34;Apartamento
5685;Apartamento;Recreio dos Bandeirantes;3;0;1;106;2500.0;780.0;250.0;23.58;Apartamento
5686;Apartamento;Ipanema;3;1;0;127;3800.0;1268.0;431.0;29.92;Apartamento
5687;Apartamento;São Cristóvão;2;1;0;53;900.0;689.0;0.0;16.98;Apartamento
5688;Apartamento;Freguesia (Jacarepaguá);1;1;0;50;1200.0;590.0;37.0;24.0;Apartamento
5689;Apartamento;Copacabana;3;1;1;140;5000.0;1400.0;200.0;35.71;Apartamento
5690;Apartamento;Tijuca;3;2;1;120;2580.0;926.0;187.0;21.5;Apartamento
5692;Apartamento;Barra da Tijuca;3;3;3;170;4900.0;1984.0;502.0;28.82;Apartamento
5693;Apartamento;Centro;1;0;0;30;800.0;400.0;0.0;26.67;Apartamento
5694;Apartamento;Ipanema;4;2;1;222;8000.0;2600.0;721.0;36.04;Apartamento
5695;Apartamento;Vila Isabel;2;1;0;80;1400.0;626.0;51.0;17.5;Apartamento
5696;Apartamento;Barra da Tijuca;3;2;1;109;3900.0;1554.0;317.0;35.78;Apartamento
5698;Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0;13.37;Apartamento
5699;Apartamento;Barra da Tijuca;2;1;2;80;2400.0;1300.0;1800.0;30.0;Apartamento
5700;Apartamento;Barra da Tijuca;2;2;1;67;1950.0;740.0;60.0;29.1;Apartamento
5701;Apartamento;Barra da Tijuca;3;2;1;119;3800.0;1580.0;370.0;31.93;Apartamento
5702;Apartamento;Jardim Botânico;3;2;1;110;4200.0;990.0;254.0;38.18;Apartamento
5703;Apartamento;Barra da Tijuca;3;2;3;100;3200.0;1500.0;262.0;32.0;Apartamento
5704;Apartamento;Ipanema;3;2;2;163;5500.0;2400.0;650.0;33.74;Apartamento
5705;Apartamento;Tijuca;3;1;1;81;1750.0;596.0;89.0;21.6;Apartamento
5706;Apartamento;Leblon;3;2;1;170;7200.0;2200.0;0.0;42.35;Apartamento
5708;Apartamento;Freguesia (Jacarepaguá);2;0;0;60;900.0;315.0;0.0;15.0;Apartamento
5709;Apartamento;Recreio dos Bandeirantes;4;2;2;320;4000.0;1140.0;450.0;12.5;Apartamento
5710;Apartamento;Catete;2;0;1;70;2300.0;579.0;76.0;32.86;Apartamento
5711;Apartamento;Praça da Bandeira;1;0;0;39;900.0;437.0;0.0;23.08;Apartamento
5712;Apartamento;Barra da Tijuca;3;2;1;220;7000.0;3300.0;810.0;31.82;Apartamento
5713;Apartamento;Recreio dos Bandeirantes;4;2;1;200;3800.0;800.0;0.0;19.0;Apartamento
5714;Apartamento;Ipanema;1;0;1;40;3500.0;750.0;50.0;87.5;Apartamento
5715;Apartamento;Vila da Penha;2;1;0;65;900.0;190.0;0.0;13.85;Apartamento
5717;Apartamento;Leblon;3;0;0;80;4000.0;1155.0;0.0;50.0;Apartamento
5718;Apartamento;Barra da Tijuca;3;2;1;127;4200.0;1890.0;486.0;33.07;Apartamento
5719;Apartamento;Barra da Tijuca;2;1;1;78;2100.0;890.0;140.0;26.92;Apartamento
5721;Apartamento;Lagoa;2;2;1;100;3600.0;750.0;150.0;36.0;Apartamento
5723;Apartamento;Barra da Tijuca;1;1;1;60;2900.0;2000.0;500.0;48.33;Apartamento
5725;Apartamento;Jacarepaguá;3;1;1;70;1500.0;530.0;74.0;21.43;Apartamento
5726;Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1100.0;120.0;31.11;Apartamento
5727;Apartamento;Catete;1;0;1;36;1600.0;416.0;0.0;44.44;Apartamento
5728;Apartamento;Centro;0;0;0;48;2000.0;349.0;0.0;41.67;Apartamento
5730;Apartamento;Santa Teresa;1;0;0;49;660.0;235.0;14.0;13.47;Apartamento
5731;Apartamento;Leblon;3;1;1;150;6700.0;1900.0;350.0;44.67;Apartamento
5732;Apartamento;Barra da Tijuca;1;1;0;70;1800.0;967.0;214.0;25.71;Apartamento
5733;Apartamento;Barra da Tijuca;3;2;1;140;2300.0;1600.0;450.0;16.43;Apartamento
5734;Apartamento;Barra da Tijuca;2;1;1;100;2600.0;1700.0;233.0;26.0;Apartamento
5739;Apartamento;Jacarepaguá;2;1;0;44;700.0;272.0;13.0;15.91;Apartamento
5740;Apartamento;Glória;2;0;0;112;2300.0;782.0;194.0;20.54;Apartamento
5741;Apartamento;Flamengo;3;0;1;120;3000.0;977.0;150.0;25.0;Apartamento
5742;Apartamento;Laranjeiras;2;0;0;100;4000.0;650.0;120.0;40.0;Apartamento
5743;Apartamento;Jardim Guanabara;3;1;1;90;2000.0;380.0;998.0;22.22;Apartamento
5744;Apartamento;Glória;1;0;0;49;1400.0;477.0;242.0;28.57;Apartamento
5746;Apartamento;Urca;2;0;0;90;3500.0;500.0;68.0;38.89;Apartamento
5747;Apartamento;Estácio;2;1;0;72;1300.0;790.0;0.0;18.06;Apartamento
5749;Apartamento;Cachambi;3;1;1;84;1350.0;739.0;14.0;16.07;Apartamento
5750;Apartamento;Recreio dos Bandeirantes;3;2;1;70;2100.0;430.0;1100.0;30.0;Apartamento
5752;Apartamento;Recreio dos Bandeirantes;4;4;4;200;3500.0;1080.0;500.0;17.5;Apartamento
5753;Apartamento;Andaraí;2;2;1;88;1800.0;680.0;100.0;20.45;Apartamento
5754;Apartamento;Copacabana;4;1;1;130;5500.0;1200.0;0.0;42.31;Apartamento
5755;Apartamento;Barra da Tijuca;3;2;2;212;5500.0;1200.0;682.0;25.94;Apartamento
5756;Apartamento;Maracanã;3;1;1;81;2000.0;600.0;89.0;24.69;Apartamento
5757;Apartamento;Gávea;2;2;1;103;4500.0;1123.0;384.0;43.69;Apartamento
5758;Apartamento;Copacabana;3;1;0;200;8500.0;1600.0;800.0;42.5;Apartamento
5759;Apartamento;Lagoa;3;1;1;125;6000.0;1832.0;418.0;48.0;Apartamento
5760;Apartamento;Tijuca;2;1;0;69;1400.0;655.0;0.0;20.29;Apartamento
5761;Apartamento;Copacabana;2;0;0;56;2500.0;550.0;131.0;44.64;Apartamento
5762;Apartamento;Laranjeiras;3;1;1;114;3400.0;1400.0;232.0;29.82;Apartamento
5763;Apartamento;Barra da Tijuca;1;1;0;65;1600.0;915.0;235.0;24.62;Apartamento
5764;Apartamento;Ramos;2;1;0;64;1200.0;494.0;0.0;18.75;Apartamento
5766;Apartamento;Tijuca;1;1;0;65;1250.0;790.0;81.0;19.23;Apartamento
5768;Apartamento;Botafogo;1;1;0;62;2000.0;770.0;94.0;32.26;Apartamento
5769;Apartamento;Barra da Tijuca;2;1;1;95;2600.0;1800.0;280.0;27.37;Apartamento
5770;Apartamento;Flamengo;1;0;0;34;1800.0;418.0;56.0;52.94;Apartamento
5771;Apartamento;Copacabana;4;1;0;320;4500.0;1970.0;600.0;14.06;Apartamento
5772;Apartamento;Copacabana;2;1;0;127;2500.0;1131.0;252.0;19.69;Apartamento
5773;Apartamento;Tijuca;2;1;0;66;1300.0;583.0;0.0;19.7;Apartamento
5775;Apartamento;Botafogo;3;1;1;101;4800.0;1340.0;342.0;47.52;Apartamento
5776;Apartamento;Flamengo;2;1;0;109;3500.0;1319.0;155.0;32.11;Apartamento
5778;Apartamento;Botafogo;1;0;1;65;2400.0;507.0;76.0;36.92;Apartamento
5779;Apartamento;Flamengo;3;1;1;140;5200.0;700.0;250.0;37.14;Apartamento
5780;Apartamento;Tijuca;1;0;0;34;1400.0;228.0;24.0;41.18;Apartamento
5781;Apartamento;Leblon;1;2;0;130;8500.0;1920.0;356.0;65.38;Apartamento
5782;Apartamento;Botafogo;2;1;0;92;3300.0;850.0;280.0;35.87;Apartamento
5784;Apartamento;Glória;3;0;0;92;2500.0;470.0;0.0;27.17;Apartamento
5786;Apartamento;Humaitá;3;1;0;84;1800.0;1500.0;0.0;21.43;Apartamento
5787;Apartamento;Tijuca;1;1;0;48;1400.0;556.0;46.0;29.17;Apartamento
5788;Apartamento;Barra da Tijuca;1;1;0;70;2700.0;900.0;172.0;38.57;Apartamento
5790;Apartamento;Camorim;2;1;1;50;1100.0;450.0;0.0;22.0;Apartamento
5792;Apartamento;Freguesia (Jacarepaguá);4;3;2;261;2800.0;2532.0;4442.0;10.73;Apartamento
5793;Apartamento;Recreio dos Bandeirantes;3;3;3;191;3500.0;1350.0;788.0;18.32;Apartamento
5794;Apartamento;Lagoa;3;2;1;134;5000.0;1877.0;490.0;37.31;Apartamento
5795;Apartamento;Ipanema;3;1;1;125;5500.0;1680.0;222.0;44.0;Apartamento
5799;Apartamento;Centro;1;0;0;25;1000.0;321.0;24.0;40.0;Apartamento
5800;Apartamento;Copacabana;4;4;2;200;8000.0;2900.0;745.0;40.0;Apartamento
5801;Apartamento;Ipanema;3;1;1;120;5000.0;1871.0;774.0;41.67;Apartamento
5802;Apartamento;Copacabana;3;1;1;105;4000.0;1359.0;238.0;38.1;Apartamento
5803;Apartamento;Copacabana;1;0;0;35;1700.0;480.0;0.0;48.57;Apartamento
5804;Apartamento;Flamengo;4;1;1;290;9200.0;1800.0;845.0;31.72;Apartamento
5805;Apartamento;Recreio dos Bandeirantes;3;1;1;82;1400.0;861.0;0.0;17.07;Apartamento
5806;Apartamento;Barra da Tijuca;2;1;1;84;2700.0;1282.0;0.0;32.14;Apartamento
5808;Apartamento;Copacabana;2;0;0;100;2400.0;940.0;0.0;24.0;Apartamento
5809;Apartamento;Jardim Botânico;3;2;2;222;4900.0;1911.0;627.0;22.07;Apartamento
5810;Apartamento;Tijuca;1;0;1;70;1200.0;300.0;25.0;17.14;Apartamento
5811;Apartamento;Copacabana;3;2;1;275;8900.0;2122.0;750.0;32.36;Apartamento
5812;Apartamento;Jacarepaguá;2;1;0;50;1200.0;490.0;30.0;24.0;Apartamento
5813;Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0;60.0;Apartamento
5814;Apartamento;Barra da Tijuca;4;3;4;206;8000.0;2700.0;4500.0;38.83;Apartamento
5815;Apartamento;Lagoa;1;1;0;50;3000.0;1600.0;380.0;60.0;Apartamento
5816;Apartamento;Cascadura;2;0;0;70;700.0;310.0;0.0;10.0;Apartamento
5818;Apartamento;Lapa;2;0;0;70;2000.0;430.0;0.0;28.57;Apartamento
5819;Apartamento;Gávea;2;1;0;90;4600.0;900.0;270.0;51.11;Apartamento
5820;Apartamento;Barra da Tijuca;3;1;1;92;3500.0;1200.0;0.0;38.04;Apartamento
5821;Apartamento;Leblon;3;2;1;170;7700.0;2400.0;0.0;45.29;Apartamento
5822;Apartamento;Copacabana;3;2;1;156;4970.0;1600.0;380.0;31.86;Apartamento
5823;Apartamento;Barra da Tijuca;2;1;1;72;2100.0;1200.0;230.0;29.17;Apartamento
5826;Apartamento;Barra da Tijuca;1;0;1;90;4000.0;3067.0;275.0;44.44;Apartamento
5827;Apartamento;Leblon;3;1;1;111;5500.0;1250.0;947.0;49.55;Apartamento
5828;Apartamento;Leblon;4;2;0;260;8500.0;3000.0;600.0;32.69;Apartamento
5829;Apartamento;Laranjeiras;2;2;1;149;3500.0;2416.0;400.0;23.49;Apartamento
5830;Apartamento;Botafogo;2;1;1;90;2000.0;1200.0;125.0;22.22;Apartamento
5831;Apartamento;Vila Isabel;2;0;0;52;1500.0;250.0;0.0;28.85;Apartamento
5832;Apartamento;Copacabana;4;1;1;160;3300.0;1600.0;0.0;20.62;Apartamento
5833;Apartamento;Rocha Miranda;1;1;0;35;699.0;99.0;0.0;19.97;Apartamento
5834;Apartamento;Centro;1;1;0;42;2400.0;600.0;150.0;57.14;Apartamento
5837;Apartamento;Recreio dos Bandeirantes;3;1;1;90;2100.0;750.0;1386.0;23.33;Apartamento
5839;Apartamento;Vila Isabel;2;0;0;71;1100.0;525.0;21.0;15.49;Apartamento
5840;Apartamento;Taquara;2;1;0;80;800.0;450.0;50.0;10.0;Apartamento
5843;Apartamento;Barra da Tijuca;4;2;1;140;5900.0;1300.0;570.0;42.14;Apartamento
5844;Apartamento;Barra da Tijuca;2;1;1;98;2900.0;1080.0;166.0;29.59;Apartamento
5845;Apartamento;Ilha do Governador;2;1;0;72;1500.0;650.0;0.0;20.83;Apartamento
5846;Apartamento;Copacabana;3;1;3;230;6500.0;2300.0;524.0;28.26;Apartamento
5849;Apartamento;Ipanema;2;0;1;65;3500.0;950.0;157.0;53.85;Apartamento
5850;Apartamento;Leblon;1;0;0;50;2000.0;948.0;151.0;40.0;Apartamento
5851;Apartamento;Ipanema;3;1;0;164;6000.0;1485.0;695.0;36.59;Apartamento
5852;Apartamento;Recreio dos Bandeirantes;3;2;2;100;2200.0;670.0;211.0;22.0;Apartamento
